rn,EURUSDCR Curncy,.EURUSDCC Index,.EURCSG Index,.EURCSF Index,.EURCSI Index,.USDCS Index,.ECBFEDTA Index,CESIEUR Index,CESIUSD Index,.EUREQFLO Index,WIRAWRLD Index,GTDEM10YR Corp,GTFRF10YR Corp,GTITL10YR Corp,USGG10YR Index,EUCRBRDT Index,USCRWTIC Index,MPMIEZCA Index,MPMIUSCA Index,.EURPERS Index,GTDEMII10YR Corp,GTFRFII10YR Corp,GTITLII10YR Corp,GTII10 Govt,CTOTEUR Index,CTOTUSD Index
2014-08-03,111.4657,-0.1025,1.1118,1.4335,2.2571,2.0202,-1641.1005,-24.9,-13,889387.7,12032775.47,1.13,1.515,2.757,2.4925,103.56,97.88,53.9,55.7,232.502,-0.373,-0.214,1.4,0.242,-10.92,-19.79
2014-08-04,111.382,-0.155,1.112,1.4315,2.2372,2.0173,-1643.1602,-24.1,-12.7,888487.7,12032775.47,1.134,1.515,2.694,2.4817,104.23,98.29,53.9,55.7,228.9358,-0.345,-0.178,1.383,0.25,-11,-19.81
2014-08-05,110.9829,-0.135,1.141,1.477,2.278,2.022,-1653.0467,-26.1,-6.2,880087.7,12032775.47,1.167,1.565,2.746,2.4844,103.87,97.38,53.9,55.7,235.666,-0.283,-0.108,1.451,0.25,-11,-19.71
2014-08-06,110.9824,-0.1175,1.0949,1.4375,2.3078,2.0145,-1656.5207,-31.6,-6.2,880089.5,12032775.47,1.1,1.52,2.808,2.4708,103.79,96.92,53.9,55.7,247.9849,-0.333,-0.153,1.504,0.238,-11.04,-19.59
2014-08-07,110.8326,-0.145,1.0572,1.413,2.3639,1.9828,-1660.2281,-33.9,2.6,866989.5,12032775.47,1.061,1.487,2.87,2.4114,104.76,97.34,53.9,55.7,254.5168,-0.355,-0.171,1.564,0.181,-11.02,-19.65
2014-08-08,111.3217,-0.155,1.046,1.384,2.3584,1.9761,-1694.2399,-31.9,3,865289.5,12032775.47,1.052,1.457,2.813,2.4203,103.73,97.56,53.9,55.7,251.9146,-0.334,-0.174,1.558,0.183,-11.09,-19.68
2014-08-09,111.3217,-0.155,1.046,1.384,2.3584,1.9761,-1694.2399,-31.9,3,865289.5,12032775.47,1.052,1.457,2.813,2.4203,103.73,97.56,53.9,55.7,251.9146,-0.334,-0.174,1.558,0.183,-11.09,-19.68
2014-08-10,111.3217,-0.155,1.046,1.384,2.3584,1.9761,-1694.2399,-31.9,3,865289.5,12032775.47,1.052,1.457,2.813,2.4203,103.73,97.56,53.9,55.7,251.9146,-0.334,-0.174,1.558,0.183,-11.09,-19.68
2014-08-11,111.122,-0.1225,1.0619,1.3995,2.3756,1.9874,-1699.1006,-30.3,4.1,866489.5,12032775.47,1.058,1.467,2.787,2.4275,103.65,98.08,53.9,55.7,246.0711,-0.293,-0.117,1.57,0.185,-11.11,-19.72
2014-08-12,110.9055,-0.1575,1.0652,1.391,2.3483,2.0171,-1704.3662,-35.8,3.3,865289.8,12032775.47,1.058,1.46,2.74,2.4491,102.05,97.37,53.9,55.7,243.8729,-0.293,-0.122,1.538,0.22,-11.04,-19.62
2014-08-13,110.996,-0.195,1.0367,1.366,2.3464,2.0047,-1723.9504,-35.5,-0.3,863092.8,12032775.47,1.026,1.425,2.71,2.4166,103.42,97.59,53.9,55.7,243.6542,-0.326,-0.153,1.512,0.191,-10.93,-19.69
2014-08-14,110.9786,-0.165,1.0142,1.3515,2.313,1.9857,-1724.3555,-35.6,-2.6,859192.8,12032775.47,1.017,1.404,2.656,2.4015,100.71,95.58,53.9,55.7,232.9823,-0.306,-0.156,1.472,0.179,-10.79,-19.32
2014-08-15,111.2436,-0.1275,0.9664,1.298,2.2252,1.9323,-1720.6648,-35.2,-5.7,858892.8,12032775.47,0.952,1.339,2.584,2.3397,101.99,97.35,53.9,55.7,230.5442,-0.314,-0.159,1.593,0.146,-10.76,-19.49
2014-08-16,111.2436,-0.1275,0.9664,1.298,2.2252,1.9323,-1720.6648,-35.2,-5.7,858892.8,12032775.47,0.952,1.339,2.584,2.3397,101.99,97.35,53.9,55.7,230.5442,-0.314,-0.159,1.593,0.146,-10.76,-19.49
2014-08-17,111.2436,-0.1275,0.9664,1.298,2.2252,1.9323,-1720.6648,-35.2,-5.7,858892.8,12032775.47,0.952,1.339,2.584,2.3397,101.99,97.35,53.9,55.7,230.5442,-0.314,-0.159,1.593,0.146,-10.76,-19.49
2014-08-18,110.9193,-0.14,1.0184,1.36,2.2534,1.9773,-1728.5552,-33.9,-2,862992.8,12032775.47,1.013,1.412,2.633,2.3927,100.44,96.41,53.9,55.7,226.7767,-0.304,-0.122,1.612,0.201,-10.83,-19.3
2014-08-19,110.5535,-0.14,1.0099,1.345,2.2321,1.9724,-1737.4572,-33.4,-1.8,862992.8,12032775.47,1,1.391,2.594,2.3997,99.52,94.48,53.9,55.7,223.0922,-0.327,-0.152,1.558,0.218,-10.85,-19.17
2014-08-20,110.3203,-0.185,0.9878,1.3325,2.2238,1.9547,-1724.1231,-32.6,-1.8,854592.9,12032775.47,0.989,1.379,2.598,2.4264,100.34,96.07,53.9,55.7,219.2509,-0.324,-0.157,1.57,0.253,-10.85,-19.29
2014-08-21,110.2282,-0.175,0.9871,1.332,2.2272,1.9393,-1726.3485,-36.6,4,853792.9,12032775.47,0.992,1.385,2.593,2.4068,100.68,96.31,53.9,55.7,216.3397,-0.302,-0.142,1.563,0.226,-10.96,-19.35
2014-08-22,109.9205,-0.1425,0.9789,1.3195,2.2351,1.9106,-1747.2842,-36.2,4.4,854994.8,12027916.11,0.981,1.368,2.575,2.4024,100.17,96.05,53.9,55.7,219.2499,-0.32,-0.149,1.545,0.251,-10.88,-19.29
2014-08-23,109.9205,-0.1425,0.9789,1.3195,2.2351,1.9106,-1747.2842,-36.2,4.4,854994.8,12027916.11,0.981,1.368,2.575,2.4024,100.17,96.05,53.9,55.7,219.2499,-0.32,-0.149,1.545,0.251,-10.88,-19.29
2014-08-24,109.9205,-0.1425,0.9789,1.3195,2.2351,1.9106,-1747.2842,-36.2,4.4,854994.8,12027916.11,0.981,1.368,2.575,2.4024,100.17,96.05,53.9,55.7,219.2499,-0.32,-0.149,1.545,0.251,-10.88,-19.29
2014-08-25,109.5545,-0.18,0.982,1.29,2.2136,1.8821,-1756.1415,-35.1,5.2,856494.9,12027916.11,0.947,1.309,2.477,2.382,100.75,95.1,53.9,55.7,209.4972,-0.381,-0.241,1.455,0.233,-10.98,-19.32
2014-08-26,109.4871,-0.1825,0.9579,1.244,2.1181,1.9044,-1757.7519,-37,27.3,856494.9,12027916.11,0.938,1.274,2.412,2.3962,100.68,93.86,53.9,55.7,206.1492,-0.417,-0.264,1.363,0.242,-10.98,-19.35
2014-08-27,109.5113,-0.1675,0.9284,1.2295,2.0503,1.8454,-1757.96,-37.8,27.8,857699.9,12027916.11,0.909,1.253,2.388,2.3573,100.45,93.88,53.9,55.7,206.729,-0.472,-0.326,1.27,0.213,-11.03,-19.4
2014-08-28,109.3612,-0.1725,0.9023,1.218,2.0693,1.8361,-1761.5834,-43.3,32.9,857099.9,12027916.11,0.883,1.24,2.442,2.3361,100.32,94.55,53.9,55.7,218.0677,-0.516,-0.363,1.304,0.202,-11.08,-19.41
2014-08-29,109.0034,-0.19,0.9227,1.2395,2.0748,1.8549,-1736.4942,-45.1,34.6,857099.9,12016585.27,0.89,1.253,2.434,2.3431,101.26,95.96,53.9,55.7,218.9866,-0.528,-0.385,1.255,0.215,-11.19,-19.55
2014-08-30,109.0034,-0.19,0.9227,1.2395,2.0748,1.8549,-1736.4942,-45.1,34.6,857099.9,12016585.27,0.89,1.253,2.434,2.3431,101.26,95.96,53.9,55.7,218.9866,-0.528,-0.385,1.255,0.215,-11.19,-19.55
2014-08-31,109.0034,-0.19,0.9227,1.2395,2.0748,1.8549,-1736.4942,-45.1,34.6,857099.9,12016585.27,0.89,1.253,2.434,2.3431,101.26,95.96,53.9,55.7,218.9866,-0.528,-0.385,1.255,0.215,-11.19,-19.55
2014-09-01,108.9944,-0.175,0.928,1.256,2.0768,1.8549,-1736.6981,-44.6,37.8,857099.9,12016585.27,0.881,1.254,2.42,2.3431,101.37,95.96,53.9,55.7,218.019,-0.54,-0.395,1.251,0.215,-11.18,-19.56
2014-09-02,108.9435,-0.255,0.9657,1.3085,2.101,1.8974,-1737.9213,-44.6,43.5,855599.9,12016585.27,0.93,1.314,2.455,2.4211,99.75,92.88,53.9,55.7,218.0141,-0.499,-0.361,1.285,0.264,-10.76,-19.28
2014-09-03,109.0753,-0.25,0.9778,1.3155,2.1087,1.8804,-1736.5104,-53.8,41.2,856799.9,12016585.27,0.954,1.334,2.458,2.3962,101.3,95.54,53.9,55.7,215.6295,-0.466,-0.338,1.287,0.225,-10.9,-19.58
